sport,level,respondent_type,model,participant_id,image,image_file,iteration,pred_cell,pred_row,pred_col,gt_cells,correct,parse_failed,is_control,in_human_set
soccer,1,model,qwen,,303,303,21,E7,5,7,E8,False,False,False,True
soccer,1,model,qwen,,303,303,22,E7,5,7,E8,False,False,False,True
soccer,1,model,qwen,,303,303,23,E7,5,7,E8,False,False,False,True
soccer,1,model,qwen,,303,303,24,E7,5,7,E8,False,False,False,True
soccer,1,model,qwen,,303,303,25,E7,5,7,E8,False,False,False,True
soccer,1,model,qwen,,303,303,26,E7,5,7,E8,False,False,False,True
soccer,1,model,qwen,,303,303,27,E7,5,7,E8,False,False,False,True
soccer,1,model,qwen,,303,303,28,E7,5,7,E8,False,False,False,True
soccer,1,model,qwen,,303,303,29,E7,5,7,E8,False,False,False,True
soccer,1,model,qwen,,303,303,30,E7,5,7,E8,False,False,False,True
soccer,1,model,qwen,,303,303,31,E7,5,7,E8,False,False,False,True
soccer,1,model,qwen,,303,303,32,E7,5,7,E8,False,False,False,True
soccer,1,model,qwen,,303,303,33,E7,5,7,E8,False,False,False,True
soccer,1,model,qwen,,303,303,34,E7,5,7,E8,False,False,False,True
soccer,1,model,qwen,,303,303,35,E7,5,7,E8,False,False,False,True
soccer,1,model,qwen,,303,303,36,E7,5,7,E8,False,False,False,True
soccer,1,model,qwen,,303,303,37,E7,5,7,E8,False,False,False,True
soccer,1,model,qwen,,303,303,38,E7,5,7,E8,False,False,False,True
soccer,1,model,qwen,,303,303,39,E7,5,7,E8,False,False,False,True
soccer,1,model,qwen,,303,303,40,E7,5,7,E8,False,False,False,True
soccer,1,model,qwen,,303,303,41,E7,5,7,E8,False,False,False,True
soccer,1,model,qwen,,303,303,42,E7,5,7,E8,False,False,False,True
soccer,1,model,qwen,,303,303,43,E7,5,7,E8,False,False,False,True
soccer,1,model,qwen,,303,303,44,E7,5,7,E8,False,False,False,True
soccer,1,model,qwen,,303,303,45,E7,5,7,E8,False,False,False,True
soccer,1,model,qwen,,303,303,46,E7,5,7,E8,False,False,False,True
soccer,1,model,qwen,,303,303,47,E7,5,7,E8,False,False,False,True
soccer,1,model,qwen,,303,303,48,E7,5,7,E8,False,False,False,True
soccer,1,model,qwen,,303,303,49,E7,5,7,E8,False,False,False,True
soccer,1,model,qwen,,303,303,50,E7,5,7,E8,False,False,False,True
soccer,1,model,qwen,,46,46,1,E5,5,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,2,C5,3,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,3,C5,3,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,4,C5,3,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,5,E5,5,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,6,E5,5,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,7,E5,5,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,8,E5,5,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,9,E5,5,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,10,C5,3,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,11,E5,5,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,12,E5,5,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,13,C5,3,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,14,E5,5,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,15,E5,5,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,16,E5,5,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,17,E5,5,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,18,C5,3,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,19,E5,5,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,20,E5,5,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,21,C5,3,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,22,E5,5,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,23,E5,5,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,24,E5,5,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,25,E5,5,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,26,E5,5,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,27,E5,5,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,28,C5,3,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,29,E5,5,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,30,C5,3,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,31,C5,3,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,32,E5,5,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,33,E5,5,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,34,C5,3,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,35,C5,3,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,36,E5,5,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,37,E5,5,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,38,C5,3,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,39,C5,3,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,40,C5,3,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,41,C5,3,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,42,E5,5,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,43,E5,5,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,44,E5,5,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,45,C5,3,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,46,E5,5,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,47,C5,3,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,48,E5,5,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,49,C5,3,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,46,46,50,E5,5,5,E3;F3,False,False,False,True
soccer,1,model,qwen,,45,45,1,F6,6,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,2,D6,4,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,3,D6,4,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,4,D6,4,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,5,F6,6,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,6,D6,4,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,7,D6,4,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,8,D6,4,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,9,F6,6,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,10,E6,5,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,11,F6,6,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,12,D6,4,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,13,E7,5,7,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,14,F7,6,7,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,15,F6,6,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,16,F6,6,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,17,D6,4,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,18,D6,4,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,19,F6,6,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,20,F6,6,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,21,E6,5,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,22,D6,4,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,23,E7,5,7,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,24,E6,5,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,25,E6,5,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,26,D6,4,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,27,D6,4,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,28,D6,4,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,29,E6,5,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,30,D6,4,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,31,E6,5,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,32,D6,4,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,33,F7,6,7,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,34,E7,5,7,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,35,E6,5,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,36,E6,5,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,37,F6,6,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,38,E6,5,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,39,D6,4,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,40,D6,4,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,41,D6,4,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,42,D6,4,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,43,D6,4,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,44,D6,4,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,45,D6,4,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,46,E7,5,7,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,47,D6,4,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,48,E6,5,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,49,D6,4,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,45,45,50,D6,4,6,D3;E3,False,False,False,True
soccer,1,model,qwen,,24,24,1,C6,3,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,2,C6,3,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,3,C6,3,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,4,C6,3,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,5,C6,3,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,6,E6,5,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,7,C6,3,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,8,C6,3,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,9,C6,3,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,10,E6,5,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,11,C6,3,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,12,E6,5,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,13,E6,5,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,14,E6,5,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,15,E6,5,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,16,C6,3,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,17,C6,3,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,18,E6,5,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,19,E6,5,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,20,E6,5,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,21,C6,3,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,22,E6,5,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,23,C6,3,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,24,C6,3,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,25,E6,5,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,26,E6,5,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,27,E6,5,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,28,C6,3,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,29,E6,5,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,30,C6,3,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,31,C6,3,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,32,E6,5,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,33,C6,3,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,34,C6,3,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,35,E6,5,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,36,E6,5,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,37,E6,5,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,38,C6,3,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,39,E6,5,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,40,C6,3,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,41,C6,3,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,42,E6,5,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,43,C6,3,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,44,C6,3,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,45,E6,5,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,46,E6,5,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,47,C6,3,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,48,C6,3,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,49,E6,5,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,24,24,50,C6,3,6,E7;F7,False,False,False,True
soccer,1,model,qwen,,21,21,1,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,2,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,3,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,4,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,5,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,6,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,7,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,8,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,9,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,10,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,11,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,12,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,13,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,14,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,15,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,16,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,17,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,18,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,19,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,20,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,21,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,22,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,23,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,24,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,25,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,26,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,27,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,28,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,29,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,30,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,31,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,32,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,33,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,34,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,35,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,36,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,37,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,38,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,39,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,40,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,41,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,42,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,43,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,44,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,45,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,46,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,47,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,48,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,49,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,21,21,50,D3,4,3,C6;D6,False,False,False,True
soccer,1,model,qwen,,190,190,1,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,2,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,3,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,4,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,5,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,6,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,7,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,8,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,9,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,10,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,11,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,12,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,13,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,14,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,15,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,16,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,17,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,18,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,19,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,20,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,21,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,22,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,23,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,24,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,25,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,26,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,27,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,28,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,29,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,30,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,31,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,32,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,33,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,34,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,35,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,36,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,37,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,38,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,39,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,40,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,41,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,42,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,43,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,44,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,45,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,46,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,47,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,48,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,49,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,190,190,50,F6,6,6,E5;F5,False,False,False,True
soccer,1,model,qwen,,309,309,1,B5,2,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,2,C5,3,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,3,B5,2,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,4,C5,3,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,5,C5,3,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,6,C5,3,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,7,C5,3,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,8,B5,2,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,9,C5,3,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,10,C5,3,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,11,C5,3,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,12,C5,3,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,13,B5,2,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,14,C5,3,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,15,C5,3,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,16,C5,3,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,17,B5,2,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,18,B5,2,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,19,C5,3,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,20,B5,2,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,21,C5,3,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,22,B5,2,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,23,C5,3,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,24,B5,2,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,25,C5,3,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,26,C5,3,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,27,B5,2,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,28,B5,2,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,29,C5,3,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,30,C5,3,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,31,B5,2,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,32,C5,3,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,33,C5,3,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,34,B5,2,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,35,C5,3,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,36,C5,3,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,37,C5,3,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,38,C5,3,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,39,B5,2,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,40,B5,2,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,41,B5,2,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,42,C5,3,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,43,C5,3,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,44,B5,2,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,45,B5,2,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,46,C5,3,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,47,C5,3,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,48,B5,2,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,49,C5,3,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,309,309,50,C5,3,5,E4;F4,False,False,False,True
soccer,1,model,qwen,,44,44,1,F8,6,8,D4;D5;E4;E5,False,False,False,True
soccer,1,model,qwen,,44,44,2,D8,4,8,D4;D5;E4;E5,False,False,False,True
soccer,1,model,qwen,,44,44,3,D8,4,8,D4;D5;E4;E5,False,False,False,True
soccer,1,model,qwen,,44,44,4,D8,4,8,D4;D5;E4;E5,False,False,False,True
soccer,1,model,qwen,,44,44,5,D5,4,5,D4;D5;E4;E5,True,False,False,True
